Example No.,TR-FRET (GDP) IC50 (nM),pERK IC50 (nM),SPR Keq (nM),SMILES,Image from Patent,Structure,curated IUPAC,IUPAC salt free,salt,stereo comment,Smiles (2),Smiles (Canonical),calculated mass,MS Info (patent),molweight (patent),diff molweight,SPR Keq (nM) (NX),TR-FRET (GDP) IC50 (nM) (NX),pERK IC50 (NX),R1,R2,R3,R4,Core of [Smiles (2)] for [Ad-hoc query] in [Ad-hoc list],rdkit:TPSA,status,comment,FG Status,Details,FG Comment,Prediction Status,Prob(<= 3 cm-6/s),LE-MDCK Classification,status (2),comment (2),FG Status (2),Details (2),FG Comment (2),Prediction Status (2),Prob(<= -5 cm/s),PAMPA Classification,status (3),comment (3),FG Status (3),Details (3),Prob(<= 10 uM),FG Comment (3),Prediction Status (3),pH6.8 HT Solubility Classification,status (4),comment (4),FG Status (4),Details (4),FG Comment (4),Prediction Status (4),nibr:logD(pH=7.4),status (5),comment (5),FG Status (5),Details (5),FG Comment (5),Prediction Status (5),nibr:logP,status (6),comment (6),map:HLM_CLint (0.95 confidence interval),map:HLM_CLint,status (7),comment (7),map:RLM_CLint (0.95 confidence interval),map:RLM_CLint
434,0.7,6.7,,O=C(OC[C@H]1CC[C@@]2(COC3=NC(N4CC(N5)CCC5C4)=C(C=NC(C6=C7C(CC)=CC=CC7=CC(O)=C6)=C8F)C8=N3)CCCN21)N(C)C,,"((3R,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-ethyl-3-hydroxynaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyl dimethylcarbamate","((3S,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-ethyl-3-hydroxynaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl) methyl dimethylcarbamate(trans racemic)","((3R,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-ethyl-3-hydroxynaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyl dimethylcarbamate",,(trans racemic),O=C(OC[C@H]1CC[C@@]2(COC3=NC(N4C[C@@](N5)([H])CC[C@@]5([H])C4)=C(C=NC(C6=C7C(CC)=CC=CC7=CC(O)=C6)=C8F)C8=N3)CCCN21)N(C)C,CCc1cccc2cc(O)cc(-c3ncc4c(N5C[C@@H]6CC[C@H](C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)c12,669.3438811372,(M+H).,670.4,1.05611886279996,,0.7,6.7,CN(C)C(=O)OC[C@H]1CC[C@@]2(CO[*:1])CCCN12,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],CCc1cccc2cc(O)cc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,116.18,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9600775837898254, ""> 3"": 0.03992241621017456}}",,OK,0.960077583789825,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.6880634920634918, ""> -5"": 0.3119365079365079}}",,OK,0.688063492063492,<= -5.3 cm/s,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.2471332, '> 10uM': 0.7528668}}",0.247133195400238,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,3.36312460266512,OK,correct SMILES,OK,{},,OK,4.9535538898382,OK,correct SMILES,0.633384841217,>100 uL/min/mg,OK,correct SMILES,0.979782818955,Inconclusive
435,28.2,1822.4,,O=C(N1CCOCC1)O[C@H]2C[C@@]3(COC4=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C(C=NC(C7=C8C(Cl)=CC=CC8=CC=C7)=C9F)C9=N4)CCCN3C2,,"(2S,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-2-yl methylcarbamate","(2S,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-2-yl methylcarbamate(racemic,trans)","(2S,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-2-yl methylcarbamate",,"(racemic,trans)",O=C(O[C@H]1C[C@@]2(COC3=NC(N4C[C@@](N5)([H])CC[C@@]5([H])C4)=C(C=NC(C6=C7C(Cl)=CC=CC7=CC=C6)=C8F)C8=N3)CCCN2C1)NC,CNC(=O)O[C@@H]1CN2CCC[C@]2(COc2nc(N3C[C@@H]4CC[C@H](C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1,631.2473939362,(M+H).,632.4,1.15260606379991,,28.2,1822.4,CNC(=O)O[C@@H]1CN2CCC[C@]2(CO[*:1])C1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Clc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,104.74,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9239552617073059, ""> 3"": 0.07604475319385529}}",,OK,0.923955261707306,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.521212204216629, ""> -5"": 0.47878779578337105}}",,OK,0.521212204216629,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.39098948, '> 10uM': 0.6090105}}",0.390989482402802,,OK,inconclusive,OK,correct SMILES,OK,{},,OK,3.24744212298493,OK,correct SMILES,OK,{},,OK,4.73122833446156,OK,correct SMILES,0.376583172413,Inconclusive,OK,correct SMILES,0.951096046449,Inconclusive
436,48.3,3989.5,,F[C@@H]1C[C@]2(COC3=NC(N4CC(N5)CCC5C4)=C(C=NC(C6=CC=CC7=C6C(C8CC8)CC7)=C9F)C9=N3)CCCN2C1,,"(2S,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-2-yl morpholine-4-carboxylate","(2S,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-2-yl morpholine-4-carboxylate(racemic,trans)","(2S,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-2-yl morpholine-4-carboxylate",,"(racemic,trans)",O=C(N1CCOCC1)O[C@H]2C[C@@]3(COC4=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C(C=NC(C7=C8C(Cl)=CC=CC8=CC=C7)=C9F)C9=N4)CCCN3C2,O=C(O[C@@H]1CN2CCC[C@]2(COc2nc(N3C[C@@H]4CC[C@H](C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1)N1CCOCC1,687.2736086867,(M+H).,688.5,1.22639131329993,,48.3,3989.5,O=C(O[C@@H]1CN2CCC[C@]2(CO[*:1])C1)N1CCOCC1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Clc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,105.18,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9539036750793457, ""> 3"": 0.0460963137447834}}",,OK,0.953903675079346,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.5806004901960784, ""> -5"": 0.4193995098039215}}",,OK,0.580600490196078,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.5790864, '> 10uM': 0.4209136}}",0.579086422920227,,OK,inconclusive,OK,correct SMILES,OK,{},,OK,3.60413598694764,OK,correct SMILES,OK,{},,OK,4.74302276799866,OK,correct SMILES,0.691037936695,>100 uL/min/mg,OK,correct SMILES,0.868811066272,Inconclusive
437,233.7,,,F[C@@H]1C[C@]2(COC3=NC(N4CC(N5)CCC5C4)=C(C=NC(C6=CC=CC7=C6CC8C7C8)=C9F)C9=N3)CCCN2C1,,"4-(3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(3-cyclopropyl-2,3-dihydro-1H-inden-4-yl)-8-fluoro-2-(((2R,7aS)-2-fluorotetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine","4-(3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(3-cyclopropyl-2,3-dihydro-1H-inden-4-yl)-8-fluoro-2-(((2R,7aS)-2-fluorotetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine(racemic,trans)","4-(3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(3-cyclopropyl-2,3-dihydro-1H-inden-4-yl)-8-fluoro-2-(((2R,7aS)-2-fluorotetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine",,"(racemic,trans)",F[C@@H]1C[C@]2(COC3=NC(N4CC(N5)CCC5C4)=C(C=NC(C6=CC=CC7=C6C(C8CC8)CC7)=C9F)C9=N3)CCCN2C1,Fc1c(-c2cccc3c2C(C2CC2)CC3)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,572.3075162731,(M+H).,573.3,0.992483726899877,,233.7,,F[C@H]1CN2CCC[C@@]2(CO[*:1])C1,C1CC2CN([*:2])CC1N2,F[*:3],c1cc2c(c([*:4])c1)C(C1CC1)CC2,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,66.41,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.7322659492492676, ""> 3"": 0.2677340805530548}}",,OK,0.732265949249268,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.3528410307557086, ""> -5"": 0.6471589692442916}}",,OK,0.352841030755709,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.03019631, '> 10uM': 0.9698037}}",0.0301963090896606,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.86919387933427,OK,correct SMILES,OK,{},,OK,4.64885569498536,OK,correct SMILES,0.498816695883,>100 uL/min/mg,OK,correct SMILES,0.816860643147,Inconclusive
438,20.1,1630.8,,FC1=C(C2=CC=CC3=C2CC4C3C4)N=CC5=C(N6C[C@@](N7)([H])CC[C@@]7([H])C6)N=C(OC[C@]89C[C@@H](F)CN8CCC9)N=C51,,"4-(3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((2R,7aS)-2-fluorotetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)-7-(1,1a,6,6a-tetrahydrocyclopropa[a]inden-5-yl)pyrido[4,3-d]pyrimidine","4-(3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((2R,7aS)-2-fluorotetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)-7-(1,1a,6,6a-tetrahydrocyclopropa[a]inden-5-yl)pyrido[4,3-d]pyrimidine(racemic,trans)","4-(3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((2R,7aS)-2-fluorotetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)-7-(1,1a,6,6a-tetrahydrocyclopropa[a]inden-5-yl)pyrido[4,3-d]pyrimidine",,"(racemic,trans)",F[C@@H]1C[C@]2(COC3=NC(N4CC(N5)CCC5C4)=C(C=NC(C6=CC=CC7=C6CC8C7C8)=C9F)C9=N3)CCCN2C1,Fc1c(-c2cccc3c2CC2CC32)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,544.2762161447,(M+H).,545.2,0.92378385530003,,20.1,1630.8,F[C@H]1CN2CCC[C@@]2(CO[*:1])C1,C1CC2CN([*:2])CC1N2,F[*:3],c1cc2c(c([*:4])c1)CC1CC21,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,66.41,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.17664045095443726, ""> 3"": 0.8233595490455627}}",,OK,0.176640450954437,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.3104731530611862, ""> -5"": 0.6895268469388138}}",,OK,0.310473153061186,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.02073443, '> 10uM': 0.9792656}}",0.020734429359436,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.59682739206255,OK,correct SMILES,OK,{},,OK,4.31996739978551,OK,correct SMILES,0.469141413808,Inconclusive,OK,correct SMILES,0.811640972477,Inconclusive
439,0.4,12.8,,O=C(OC[C@H]1CC[C@@]2(COC3=NC(N4CC(N5)CCC5C4)=C(C=NC(C6=C7C(C#C)=C(F)C=CC7=CC=C6)=C8F)C8=N3)CCCN21)N(C)C,,"((3R,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-ethynyl-7-fluoronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyldimethylcarbamate","((3R,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-ethynyl-7-fluoronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyldimethylcarbamate(trans racemic)","((3R,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-ethynyl-7-fluoronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyldimethylcarbamate",,(trans racemic),O=C(OC[C@H]1CC[C@@]2(COC3=NC(N4C[C@@](N5)([H])CC[C@@]5([H])C4)=C(C=NC(C6=C7C(C#C)=C(F)C=CC7=CC=C6)=C8F)C8=N3)CCCN21)N(C)C,C#Cc1c(F)ccc2cccc(-c3ncc4c(N5C[C@@H]6CC[C@H](C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)c12,667.3082445546,(M+H).,668.3,0.991755445399917,,0.4,12.8,CN(C)C(=O)OC[C@H]1CC[C@@]2(CO[*:1])CCCN12,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],C#Cc1c(F)ccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,95.95,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.8317794799804688, ""> 3"": 0.16822054982185364}}",,OK,0.831779479980469,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.5524252806813782, ""> -5"": 0.4475747193186217}}",,OK,0.552425280681378,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.36042523, '> 10uM': 0.63957477}}",0.360425233840942,,OK,inconclusive,OK,correct SMILES,OK,{},,OK,3.26846308240031,OK,correct SMILES,OK,{},,OK,5.00177989248633,OK,correct SMILES,0.539641693146,>100 uL/min/mg,OK,correct SMILES,0.702014245831,Inconclusive
440,0.8,8.4,,O=C(OC[C@H]1CC[C@@]2(COC3=NC(N4CC(N5)CCC5C4)=C(C=NC(C6=C7C(C#C)=C(F)C=CC7=CC(O)=C6)=C8F)C8=N3)CCCN21)N(C)C,,"((3R,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-ethynyl-7-fluoro-3-hydroxynaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyl dimethyl carbamate","((3R,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-ethynyl-7-fluoro-3-hydroxynaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyl dimethyl carbamate(trans racemic)","((3R,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-ethynyl-7-fluoro-3-hydroxynaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyl dimethyl carbamate",,(trans racemic),O=C(OC[C@H]1CC[C@@]2(COC3=NC(N4C[C@@](N5)([H])CC[C@@]5([H])C4)=C(C=NC(C6=C7C(C#C)=C(F)C=CC7=CC(O)=C6)=C8F)C8=N3)CCCN21)N(C)C,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@@H]6CC[C@H](C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)c12,683.3031591767,(M+H).,684.3,0.996840823299976,,0.8,8.4,CN(C)C(=O)OC[C@H]1CC[C@@]2(CO[*:1])CCCN12,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],C#Cc1c(F)ccc2cc(O)cc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,116.18,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9342010617256165, ""> 3"": 0.06579893082380295}}",,OK,0.934201061725616,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.7088253968253966, ""> -5"": 0.2911746031746032}}",,OK,0.708825396825397,<= -5.3 cm/s,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.39947212, '> 10uM': 0.6005279}}",0.399472117424011,,OK,inconclusive,OK,correct SMILES,OK,{},,OK,2.9045723123419,OK,correct SMILES,OK,{},,OK,4.69899365438297,OK,correct SMILES,0.712046298918,Inconclusive,OK,correct SMILES,0.501956317256,Inconclusive
441,0.5,4.1,,O=C(OC[C@H]1CC[C@@]2(COC3=NC(N4CC(N5)CCC5C4)=C(C=NC(C6=C7C(CC)=C(F)C=CC7=CC(O)=C6)=C8F)C8=N3)CCCN21)N(C)C,,"((3R,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-ethyl-7-fluoro-3-hydroxynaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyl dimethylcarbamate","((3R,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-ethyl-7-fluoro-3-hydroxynaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyl dimethylcarbamate(trans racemic)","((3R,7aR)-7a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-ethyl-7-fluoro-3-hydroxynaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyl dimethylcarbamate",,(trans racemic),O=C(OC[C@H]1CC[C@@]2(COC3=NC(N4C[C@@](N5)([H])CC[C@@]5([H])C4)=C(C=NC(C6=C7C(CC)=C(F)C=CC7=CC(O)=C6)=C8F)C8=N3)CCCN21)N(C)C,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@@H]6CC[C@H](C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)c12,687.3344593051,(M+H).,688.3,0.965540694899914,,0.5,4.1,CN(C)C(=O)OC[C@H]1CC[C@@]2(CO[*:1])CCCN12,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],CCc1c(F)ccc2cc(O)cc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,116.18,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9532631635665894, ""> 3"": 0.04673684015870094}}",,OK,0.953263163566589,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.7076230158730157, ""> -5"": 0.29237698412698415}}",,OK,0.707623015873016,<= -5.3 cm/s,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.3330236, '> 10uM': 0.6669764}}",0.333023607730865,,OK,inconclusive,OK,correct SMILES,OK,{},,OK,3.26185109834252,OK,correct SMILES,OK,{},,OK,4.96417113497403,OK,correct SMILES,0.561290814737,>100 uL/min/mg,OK,correct SMILES,0.923848979779,Inconclusive
442,25,1162,,O=C1OCCN1C[C@H]2CC[C@@]3(COC4=NC(N5CC(N6)CCC6C5)=C(C=NC(C7=C8C(Cl)=CC=CC8=CC=C7)=C9F)C9=N4)CCCN32,,"3-(((3R,7aR)-7a-(((4-(3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyl)oxazolidin-2-one","3-(((3R,7aR)-7a-(((4-(3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyl)oxazolidin-2-one(trans racemic)","3-(((3R,7aR)-7a-(((4-(3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyl)oxazolidin-2-one",,(trans racemic),O=C1OCCN1C[C@H]2CC[C@@]3(COC4=NC(N5CC(N6)CCC6C5)=C(C=NC(C7=C8C(Cl)=CC=CC8=CC=C7)=C9F)C9=N4)CCCN32,O=C1OCCN1C[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12,657.2630440004,(M+H).,658.3,1.03695599959985,,25,1162,O=C1OCCN1C[C@H]1CC[C@@]2(CO[*:1])CCCN12,C1CC2CN([*:2])CC1N2,F[*:3],Clc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,95.95,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.975128710269928, ""> 3"": 0.02487129345536232}}",,OK,0.975128710269928,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.5515789281789412, ""> -5"": 0.4484210718210589}}",,OK,0.551578928178941,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.633983, '> 10uM': 0.36601695}}",0.633983016014099,,OK,inconclusive,OK,correct SMILES,OK,{},,OK,3.48384200469332,OK,correct SMILES,OK,{},,OK,4.74315571684539,OK,correct SMILES,0.626744842297,>100 uL/min/mg,OK,correct SMILES,0.874994956666,Inconclusive
443,3.2,160,,O=C(OC[C@H]1CC[C@@]2(COC3=NC(N4CC(N5)CCC5C4)=C(C=NC(C6=C7C(Cl)=CC=CC7=CC=C6)=C8F)C8=N3)CCCN21)N9CCCC9,,"((3R,7aR)-7a-(((4-(3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyl pyrrolidine-1-carboxylate","((3R,7aR)-7a-(((4-(3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyl pyrrolidine-1-carboxylate(trans racemic)","((3R,7aR)-7a-(((4-(3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolizin-3-yl)methyl pyrrolidine-1-carboxylate",,(trans racemic),O=C(N1CCCC1)OC[C@H]2CC[C@@]3(COC4=NC(N5CC(N6)CCC6C5)=C(C=NC(C7=C8C(Cl)=CC=CC8=CC=C7)=C9F)C9=N4)CCCN32,O=C(OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12)N1CCCC1,685.2943441288,(M+H).,686.3,1.00565587119991,,3.2,160,O=C(OC[C@H]1CC[C@@]2(CO[*:1])CCCN12)N1CCCC1,C1CC2CN([*:2])CC1N2,F[*:3],Clc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,95.95,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9988365769386292, ""> 3"": 0.0011634223628789186}}",,OK,0.998836576938629,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.5542003740520598, ""> -5"": 0.4457996259479401}}",,OK,0.55420037405206,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.31403816, '> 10uM': 0.68596184}}",0.314038157463074,,OK,inconclusive,OK,correct SMILES,OK,{},,OK,4.16801420886703,OK,correct SMILES,OK,{},,OK,5.40025671611854,OK,correct SMILES,0.856548147444,>100 uL/min/mg,OK,correct SMILES,0.748683175721,>120 uL/min/mg
